
Setup Complete!
Timer Setup Complete!
SPI Setup Complete!
CAN Setup Complete!
Yes it has connected Successfully!There are 4 devices!
Contactor turned ON.....!UV Limit set to = 1.0
OV_limit set to = 3.500
OVTF limit set to = 40degreeC,,,,Device1,,,,,,,,,,Device2,,,,,,,,,,Device3,,,,,,,,,,Device4,,,,,,
Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW
1.305,1.312,15.697,28.868,29.484,0,0,0,0,,1.305,1.312,15.702,30.834,31.249,0,0,0,0,,1.305,1.312,15.790,31.154,31.657,0,0,0,0,,1.305,1.312,15.765,30.518,30.822,0,0,0,0,
1.305,1.312,15.697,28.868,29.484,0,0,0,0,,1.305,1.312,15.702,30.834,31.249,0,0,0,0,,1.305,1.312,15.790,31.154,31.657,0,0,0,0,,1.305,1.312,15.765,30.518,30.822,0,0,0,0,
1.305,1.312,15.697,28.868,29.484,0,0,0,0,,1.305,1.312,15.702,30.834,31.249,0,0,0,0,,1.305,1.312,15.790,31.154,31.657,0,0,0,0,,1.305,1.312,15.765,30.518,30.822,0,0,0,0,
1.304,1.312,15.566,28.868,29.495,0,0,0,0,,1.304,1.312,15.702,30.834,31.249,0,0,0,0,,1.304,1.312,15.790,31.154,31.657,0,0,0,0,,1.304,1.312,15.765,30.518,30.822,0,0,0,0,
1.304,1.312,15.566,28.868,29.495,0,0,0,0,,1.304,1.312,15.707,30.834,31.178,0,0,0,0,,1.304,1.312,15.790,31.154,31.657,0,0,0,0,,1.304,1.312,15.765,30.518,30.822,0,0,0,0,
1.304,1.312,15.566,28.868,29.495,0,0,0,0,,1.304,1.312,15.707,30.834,31.178,0,0,0,0,,1.304,1.312,15.795,31.166,31.645,0,0,0,0,,1.304,1.312,15.765,30.518,30.822,0,0,0,0,
1.304,1.312,15.566,28.868,29.495,0,0,0,0,,1.304,1.312,15.707,30.834,31.178,0,0,0,0,,1.304,1.312,15.795,31.166,31.645,0,0,0,0,,1.304,1.312,15.352,30.518,30.822,0,0,0,0,
1.304,1.312,15.566,28.868,29.495,0,0,0,0,,1.304,1.312,15.707,30.834,31.178,0,0,0,0,,1.304,1.312,15.795,31.166,31.645,0,0,0,0,,1.304,1.312,15.352,30.518,30.822,0,0,0,0,
1.305,1.313,15.702,28.879,29.495,0,0,0,0,,1.305,1.313,15.707,30.834,31.178,0,0,0,0,,1.305,1.313,15.795,31.166,31.645,0,0,0,0,,1.305,1.313,15.352,30.518,30.822,0,0,0,0,
1.305,1.313,15.702,28.879,29.495,0,0,0,0,,1.305,1.313,15.678,30.834,31.178,0,0,0,0,,1.305,1.313,15.795,31.166,31.645,0,0,0,0,,1.305,1.313,15.352,30.518,30.822,0,0,0,0,
1.305,1.313,15.702,28.879,29.495,0,0,0,0,,1.305,1.313,15.678,30.834,31.178,0,0,0,0,,1.305,1.313,15.795,31.166,31.657,0,0,0,0,,1.305,1.313,15.352,30.518,30.822,0,0,0,0,
1.305,1.313,15.702,28.879,29.495,0,0,0,0,,1.305,1.313,15.678,30.834,31.178,0,0,0,0,,1.305,1.313,15.795,31.166,31.657,0,0,0,0,,1.305,1.313,15.760,30.518,30.822,0,0,0,0,
1.305,1.313,15.702,28.879,29.495,0,0,0,0,,1.305,1.313,15.678,30.834,31.178,0,0,0,0,,1.305,1.313,15.795,31.166,31.657,0,0,0,0,,1.305,1.313,15.760,30.518,30.822,0,0,0,0,
1.304,1.312,15.692,28.879,29.495,0,0,0,0,,1.304,1.312,15.678,30.834,31.178,0,0,0,0,,1.304,1.312,15.795,31.166,31.657,0,0,0,0,,1.304,1.312,15.760,30.518,30.822,0,0,0,0,
1.304,1.312,15.692,28.879,29.495,0,0,0,0,,1.304,1.312,15.712,30.834,31.166,0,0,0,0,,1.304,1.312,15.795,31.166,31.657,0,0,0,0,,1.304,1.312,15.760,30.518,30.822,0,0,0,0,
1.304,1.312,15.692,28.879,29.495,0,0,0,0,,1.304,1.312,15.712,30.834,31.166,0,0,0,0,,1.304,1.312,15.444,31.154,31.645,0,0,0,0,,1.304,1.312,15.760,30.518,30.822,0,0,0,0,
1.304,1.312,15.692,28.879,29.495,0,0,0,0,,1.304,1.312,15.712,30.834,31.166,0,0,0,0,,1.304,1.312,15.444,31.154,31.645,0,0,0,0,,1.304,1.312,15.775,30.518,30.822,0,0,0,0,
1.304,1.312,15.692,28.879,29.495,0,0,0,0,,1.304,1.312,15.712,30.834,31.166,0,0,0,0,,1.304,1.312,15.444,31.154,31.645,0,0,0,0,,1.304,1.312,15.775,30.518,30.822,0,0,0,0,
1.303,1.312,15.581,28.879,29.484,0,0,0,0,,1.303,1.312,15.712,30.834,31.166,0,0,0,0,,1.303,1.312,15.444,31.154,31.645,0,0,0,0,,1.303,1.312,15.775,30.518,30.822,0,0,0,0,
1.303,1.312,15.581,28.879,29.484,0,0,0,0,,1.303,1.312,15.498,30.822,31.166,0,0,0,0,,1.303,1.312,15.444,31.154,31.645,0,0,0,0,,1.303,1.312,15.775,30.518,30.822,0,0,0,0,
1.303,1.312,15.581,28.879,29.484,0,0,0,0,,1.303,1.312,15.498,30.822,31.166,0,0,0,0,,1.303,1.312,15.795,31.154,31.645,0,0,0,0,,1.303,1.312,15.775,30.506,30.811,0,0,0,0,
1.303,1.312,15.581,28.879,29.484,0,0,0,0,,1.303,1.312,15.498,30.822,31.166,0,0,0,0,,1.303,1.312,15.795,31.154,31.645,0,0,0,0,,1.303,1.312,15.780,30.506,30.811,0,0,0,0,
1.303,1.312,15.581,28.879,29.484,0,0,0,0,,1.303,1.312,15.498,30.822,31.166,0,0,0,0,,1.303,1.312,15.795,31.154,31.645,0,0,0,0,,1.303,1.312,15.780,30.506,30.811,0,0,0,0,
1.306,1.314,15.712,28.879,29.495,0,0,0,0,,1.306,1.314,15.498,30.822,31.166,0,0,0,0,,1.306,1.314,15.795,31.154,31.645,0,0,0,0,,1.306,1.314,15.780,30.506,30.811,0,0,0,0,
1.306,1.314,15.712,28.879,29.495,0,0,0,0,,1.306,1.314,15.717,30.822,31.166,0,0,0,0,,1.306,1.314,15.795,31.154,31.645,0,0,0,0,,1.306,1.314,15.780,30.506,30.811,0,0,0,0,
1.306,1.314,15.712,28.879,29.495,0,0,0,0,,1.306,1.314,15.717,30.822,31.166,0,0,0,0,,1.306,1.314,15.804,31.142,31.645,0,0,0,0,,1.306,1.314,15.780,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.879,29.495,0,0,0,0,,1.306,1.314,15.717,30.822,31.166,0,0,0,0,,1.306,1.314,15.804,31.142,31.645,0,0,0,0,,1.306,1.314,15.585,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.879,29.495,0,0,0,0,,1.306,1.314,15.717,30.822,31.166,0,0,0,0,,1.306,1.314,15.804,31.142,31.645,0,0,0,0,,1.306,1.314,15.585,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.495,0,0,0,0,,1.306,1.314,15.717,30.822,31.166,0,0,0,0,,1.306,1.314,15.804,31.142,31.645,0,0,0,0,,1.306,1.314,15.585,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.495,0,0,0,0,,1.306,1.314,15.692,30.822,31.166,0,0,0,0,,1.306,1.314,15.804,31.142,31.645,0,0,0,0,,1.306,1.314,15.585,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.495,0,0,0,0,,1.306,1.314,15.692,30.822,31.166,0,0,0,0,,1.306,1.314,15.444,31.154,31.645,0,0,0,0,,1.306,1.314,15.585,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.495,0,0,0,0,,1.306,1.314,15.692,30.822,31.166,0,0,0,0,,1.306,1.314,15.444,31.154,31.645,0,0,0,0,,1.306,1.314,15.780,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.495,0,0,0,0,,1.306,1.314,15.692,30.822,31.166,0,0,0,0,,1.306,1.314,15.444,31.154,31.645,0,0,0,0,,1.306,1.314,15.780,30.506,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.692,30.822,31.166,0,0,0,0,,1.306,1.314,15.444,31.154,31.645,0,0,0,0,,1.306,1.314,15.780,30.506,30.822,0,0,0,0,
1.307,1.315,15.722,28.868,29.484,0,0,0,0,,1.307,1.315,15.707,30.822,31.166,0,0,0,0,,1.307,1.315,15.444,31.154,31.645,0,0,0,0,,1.307,1.315,15.780,30.506,30.822,0,0,0,0,
1.307,1.315,15.722,28.868,29.484,0,0,0,0,,1.307,1.315,15.707,30.822,31.166,0,0,0,0,,1.307,1.315,15.814,31.142,31.645,0,0,0,0,,1.307,1.315,15.780,30.518,30.822,0,0,0,0,
1.307,1.315,15.722,28.868,29.484,0,0,0,0,,1.307,1.315,15.707,30.822,31.166,0,0,0,0,,1.307,1.315,15.814,31.142,31.645,0,0,0,0,,1.307,1.315,15.775,30.518,30.822,0,0,0,0,
1.307,1.315,15.722,28.868,29.484,0,0,0,0,,1.307,1.315,15.707,30.822,31.166,0,0,0,0,,1.307,1.315,15.814,31.142,31.645,0,0,0,0,,1.307,1.315,15.775,30.518,30.822,0,0,0,0,
1.307,1.315,15.722,28.868,29.484,0,0,0,0,,1.307,1.315,15.707,30.822,31.166,0,0,0,0,,1.307,1.315,15.814,31.142,31.645,0,0,0,0,,1.307,1.315,15.775,30.518,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.702,30.822,31.154,0,0,0,0,,1.306,1.314,15.814,31.142,31.645,0,0,0,0,,1.306,1.314,15.775,30.518,30.822,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.702,30.822,31.154,0,0,0,0,,1.306,1.314,15.780,31.154,31.633,0,0,0,0,,1.306,1.314,15.775,30.518,30.811,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.702,30.822,31.154,0,0,0,0,,1.306,1.314,15.780,31.154,31.633,0,0,0,0,,1.306,1.314,15.751,30.518,30.811,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.702,30.822,31.154,0,0,0,0,,1.306,1.314,15.780,31.154,31.633,0,0,0,0,,1.306,1.314,15.751,30.518,30.811,0,0,0,0,
1.306,1.314,15.712,28.857,29.484,0,0,0,0,,1.306,1.314,15.702,30.822,31.154,0,0,0,0,,1.306,1.314,15.780,31.154,31.633,0,0,0,0,,1.306,1.314,15.751,30.518,30.811,0,0,0,0,
1.305,1.312,15.697,28.857,29.484,0,0,0,0,,1.305,1.312,15.707,30.822,31.154,0,0,0,0,,1.305,1.312,15.780,31.154,31.633,0,0,0,0,,1.305,1.312,15.751,30.518,30.811,0,0,0,0,
1.305,1.312,15.697,28.857,29.484,0,0,0,0,,1.305,1.312,15.707,30.822,31.154,0,0,0,0,,1.305,1.312,15.790,31.142,31.633,0,0,0,0,,1.305,1.312,15.751,30.518,30.811,0,0,0,0,
1.305,1.312,15.697,28.857,29.484,0,0,0,0,,1.305,1.312,15.707,30.822,31.154,0,0,0,0,,1.305,1.312,15.790,31.142,31.633,0,0,0,0,,1.305,1.312,15.780,30.518,30.811,0,0,0,0,
1.305,1.312,15.697,28.857,29.484,0,0,0,0,,1.305,1.312,15.707,30.822,31.154,0,0,0,0,,1.305,1.312,15.790,31.142,31.633,0,0,0,0,,1.305,1.312,15.780,30.518,30.811,0,0,0,0,
1.305,1.312,15.697,28.868,29.484,0,0,0,0,,1.305,1.312,15.707,30.822,31.154,0,0,0,0,,1.305,1.312,15.790,31.142,31.633,0,0,0,0,,1.305,1.312,15.780,30.518,30.811,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.707,30.811,31.154,0,0,0,0,,1.306,1.314,15.790,31.142,31.633,0,0,0,0,,1.306,1.314,15.780,30.518,30.811,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.707,30.811,31.154,0,0,0,0,,1.306,1.314,15.790,31.142,31.633,0,0,0,0,,1.306,1.314,15.780,30.518,30.799,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.707,30.811,31.154,0,0,0,0,,1.306,1.314,15.790,31.142,31.633,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.707,30.811,31.154,0,0,0,0,,1.306,1.314,15.790,31.142,31.633,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.306,1.314,15.712,28.868,29.484,0,0,0,0,,1.306,1.314,15.707,30.811,31.154,0,0,0,0,,1.306,1.314,15.790,31.142,31.633,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.303,1.312,15.683,28.868,29.484,0,0,0,0,,1.303,1.312,15.138,30.811,31.154,0,0,0,0,,1.303,1.312,15.790,31.142,31.633,0,0,0,0,,1.303,1.312,15.775,30.506,30.799,0,0,0,0,
1.303,1.312,15.683,28.868,29.484,0,0,0,0,,1.303,1.312,15.138,30.811,31.154,0,0,0,0,,1.303,1.312,15.420,31.142,31.645,0,0,0,0,,1.303,1.312,15.775,30.506,30.811,0,0,0,0,
1.303,1.312,15.683,28.868,29.484,0,0,0,0,,1.303,1.312,15.138,30.811,31.154,0,0,0,0,,1.303,1.312,15.420,31.142,31.645,0,0,0,0,,1.303,1.312,15.780,30.518,30.811,0,0,0,0,
1.303,1.312,15.683,28.868,29.484,0,0,0,0,,1.303,1.312,15.138,30.811,31.154,0,0,0,0,,1.303,1.312,15.420,31.142,31.645,0,0,0,0,,1.303,1.312,15.780,30.518,30.811,0,0,0,0,
1.303,1.312,15.683,28.857,29.473,0,0,0,0,,1.303,1.312,15.138,30.811,31.154,0,0,0,0,,1.303,1.312,15.420,31.142,31.645,0,0,0,0,,1.303,1.312,15.780,30.518,30.811,0,0,0,0,
1.305,1.314,15.697,28.857,29.473,0,0,0,0,,1.305,1.314,15.692,30.822,31.154,0,0,0,0,,1.305,1.314,15.420,31.142,31.645,0,0,0,0,,1.305,1.314,15.780,30.518,30.811,0,0,0,0,
1.305,1.314,15.697,28.857,29.473,0,0,0,0,,1.305,1.314,15.692,30.822,31.154,0,0,0,0,,1.305,1.314,15.799,31.142,31.633,0,0,0,0,,1.305,1.314,15.780,30.518,30.811,0,0,0,0,
1.305,1.314,15.697,28.857,29.473,0,0,0,0,,1.305,1.314,15.692,30.822,31.154,0,0,0,0,,1.305,1.314,15.799,31.142,31.633,0,0,0,0,,1.305,1.314,15.624,30.506,30.811,0,0,0,0,
1.305,1.314,15.697,28.857,29.473,0,0,0,0,,1.305,1.314,15.692,30.822,31.154,0,0,0,0,,1.305,1.314,15.799,31.142,31.633,0,0,0,0,,1.305,1.314,15.624,30.506,30.811,0,0,0,0,
1.305,1.314,15.697,28.857,29.484,0,0,0,0,,1.305,1.314,15.692,30.822,31.154,0,0,0,0,,1.305,1.314,15.799,31.142,31.633,0,0,0,0,,1.305,1.314,15.624,30.506,30.811,0,0,0,0,
1.305,1.313,15.697,28.857,29.484,0,0,0,0,,1.305,1.313,15.298,30.799,31.154,0,0,0,0,,1.305,1.313,15.799,31.142,31.633,0,0,0,0,,1.305,1.313,15.624,30.506,30.811,0,0,0,0,
1.305,1.313,15.697,28.857,29.484,0,0,0,0,,1.305,1.313,15.298,30.799,31.154,0,0,0,0,,1.305,1.313,15.619,31.142,31.633,0,0,0,0,,1.305,1.313,15.624,30.506,30.799,0,0,0,0,
1.305,1.313,15.697,28.857,29.484,0,0,0,0,,1.305,1.313,15.298,30.799,31.154,0,0,0,0,,1.305,1.313,15.619,31.142,31.633,0,0,0,0,,1.305,1.313,15.780,30.506,30.799,0,0,0,0,
1.305,1.313,15.697,28.857,29.484,0,0,0,0,,1.305,1.313,15.298,30.799,31.154,0,0,0,0,,1.305,1.313,15.619,31.142,31.633,0,0,0,0,,1.305,1.313,15.780,30.506,30.799,0,0,0,0,
1.305,1.313,15.697,28.857,29.473,0,0,0,0,,1.305,1.313,15.298,30.799,31.154,0,0,0,0,,1.305,1.313,15.619,31.142,31.633,0,0,0,0,,1.305,1.313,15.780,30.506,30.799,0,0,0,0,
1.304,1.312,15.692,28.857,29.473,0,0,0,0,,1.304,1.312,15.697,30.799,31.154,0,0,0,0,,1.304,1.312,15.619,31.142,31.633,0,0,0,0,,1.304,1.312,15.780,30.506,30.799,0,0,0,0,
1.304,1.312,15.692,28.857,29.473,0,0,0,0,,1.304,1.312,15.697,30.799,31.154,0,0,0,0,,1.304,1.312,15.799,31.130,31.621,0,0,0,0,,1.304,1.312,15.780,30.506,30.799,0,0,0,0,
1.304,1.312,15.692,28.857,29.473,0,0,0,0,,1.304,1.312,15.697,30.799,31.154,0,0,0,0,,1.304,1.312,15.799,31.130,31.621,0,0,0,0,,1.304,1.312,15.775,30.506,30.811,0,0,0,0,
1.304,1.312,15.692,28.857,29.473,0,0,0,0,,1.304,1.312,15.697,30.799,31.154,0,0,0,0,,1.304,1.312,15.799,31.130,31.621,0,0,0,0,,1.304,1.312,15.775,30.506,30.811,0,0,0,0,
1.304,1.312,15.692,28.868,29.473,0,0,0,0,,1.304,1.312,15.697,30.799,31.154,0,0,0,0,,1.304,1.312,15.799,31.130,31.621,0,0,0,0,,1.304,1.312,15.775,30.506,30.811,0,0,0,0,
1.306,1.312,15.697,28.868,29.473,0,0,0,0,,1.306,1.312,15.702,30.822,31.154,0,0,0,0,,1.306,1.312,15.799,31.130,31.621,0,0,0,0,,1.306,1.312,15.775,30.506,30.811,0,0,0,0,
1.306,1.312,15.697,28.868,29.473,0,0,0,0,,1.306,1.312,15.702,30.822,31.154,0,0,0,0,,1.306,1.312,15.804,31.130,31.621,0,0,0,0,,1.306,1.312,15.775,30.506,30.811,0,0,0,0,
1.306,1.312,15.697,28.868,29.473,0,0,0,0,,1.306,1.312,15.702,30.822,31.154,0,0,0,0,,1.306,1.312,15.804,31.130,31.621,0,0,0,0,,1.306,1.312,15.741,30.506,30.799,0,0,0,0,
1.306,1.312,15.697,28.868,29.473,0,0,0,0,,1.306,1.312,15.702,30.822,31.154,0,0,0,0,,1.306,1.312,15.804,31.130,31.621,0,0,0,0,,1.306,1.312,15.741,30.506,30.799,0,0,0,0,
1.306,1.312,15.697,28.868,29.473,0,0,0,0,,1.306,1.312,15.702,30.822,31.154,0,0,0,0,,1.306,1.312,15.804,31.130,31.621,0,0,0,0,,1.306,1.312,15.741,30.506,30.799,0,0,0,0,
1.304,1.312,15.692,28.868,29.473,0,0,0,0,,1.304,1.312,15.707,30.799,31.142,0,0,0,0,,1.304,1.312,15.804,31.130,31.621,0,0,0,0,,1.304,1.312,15.741,30.506,30.799,0,0,0,0,
1.304,1.312,15.692,28.868,29.473,0,0,0,0,,1.304,1.312,15.707,30.799,31.142,0,0,0,0,,1.304,1.312,15.819,31.142,31.621,0,0,0,0,,1.304,1.312,15.741,30.506,30.799,0,0,0,0,
1.304,1.312,15.692,28.868,29.473,0,0,0,0,,1.304,1.312,15.707,30.799,31.142,0,0,0,0,,1.304,1.312,15.819,31.142,31.621,0,0,0,0,,1.304,1.312,15.775,30.494,30.811,0,0,0,0,
1.304,1.312,15.692,28.868,29.473,0,0,0,0,,1.304,1.312,15.707,30.799,31.142,0,0,0,0,,1.304,1.312,15.819,31.142,31.621,0,0,0,0,,1.304,1.312,15.775,30.494,30.811,0,0,0,0,
1.304,1.312,15.692,28.846,29.473,0,0,0,0,,1.304,1.312,15.707,30.799,31.142,0,0,0,0,,1.304,1.312,15.819,31.142,31.621,0,0,0,0,,1.304,1.312,15.775,30.494,30.811,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.707,30.811,31.142,0,0,0,0,,1.306,1.314,15.819,31.142,31.621,0,0,0,0,,1.306,1.314,15.775,30.494,30.811,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.707,30.811,31.142,0,0,0,0,,1.306,1.314,15.799,31.130,31.609,0,0,0,0,,1.306,1.314,15.775,30.494,30.811,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.707,30.811,31.142,0,0,0,0,,1.306,1.314,15.799,31.130,31.609,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.707,30.811,31.142,0,0,0,0,,1.306,1.314,15.799,31.130,31.609,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.707,30.811,31.142,0,0,0,0,,1.306,1.314,15.799,31.130,31.609,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.303,1.313,15.581,28.846,29.473,0,0,0,0,,1.303,1.313,15.683,30.811,31.154,0,0,0,0,,1.303,1.313,15.799,31.130,31.609,0,0,0,0,,1.303,1.313,15.775,30.506,30.799,0,0,0,0,
1.303,1.313,15.581,28.846,29.473,0,0,0,0,,1.303,1.313,15.683,30.811,31.154,0,0,0,0,,1.303,1.313,15.658,31.130,31.609,0,0,0,0,,1.303,1.313,15.775,30.506,30.799,0,0,0,0,
1.303,1.313,15.581,28.846,29.473,0,0,0,0,,1.303,1.313,15.683,30.811,31.154,0,0,0,0,,1.303,1.313,15.658,31.130,31.609,0,0,0,0,,1.303,1.313,15.770,30.494,30.811,0,0,0,0,
1.303,1.313,15.581,28.846,29.473,0,0,0,0,,1.303,1.313,15.683,30.811,31.154,0,0,0,0,,1.303,1.313,15.658,31.130,31.609,0,0,0,0,,1.303,1.313,15.770,30.494,30.811,0,0,0,0,
1.303,1.313,15.581,28.846,29.473,0,0,0,0,,1.303,1.313,15.683,30.811,31.154,0,0,0,0,,1.303,1.313,15.658,31.130,31.609,0,0,0,0,,1.303,1.313,15.770,30.494,30.811,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.493,30.799,31.142,0,0,0,0,,1.306,1.314,15.658,31.130,31.609,0,0,0,0,,1.306,1.314,15.770,30.494,30.811,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.493,30.799,31.142,0,0,0,0,,1.306,1.314,15.799,31.118,31.609,0,0,0,0,,1.306,1.314,15.770,30.494,30.811,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.493,30.799,31.142,0,0,0,0,,1.306,1.314,15.799,31.118,31.609,0,0,0,0,,1.306,1.314,15.590,30.494,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.493,30.799,31.142,0,0,0,0,,1.306,1.314,15.799,31.118,31.609,0,0,0,0,,1.306,1.314,15.590,30.494,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.493,30.799,31.142,0,0,0,0,,1.306,1.314,15.799,31.118,31.609,0,0,0,0,,1.306,1.314,15.590,30.494,30.799,0,0,0,0,
1.306,1.315,15.717,28.846,29.473,0,0,0,0,,1.306,1.315,15.493,30.811,31.142,0,0,0,0,,1.306,1.315,15.799,31.118,31.609,0,0,0,0,,1.306,1.315,15.590,30.494,30.799,0,0,0,0,
1.306,1.315,15.717,28.846,29.473,0,0,0,0,,1.306,1.315,15.493,30.811,31.142,0,0,0,0,,1.306,1.315,15.785,31.118,31.609,0,0,0,0,,1.306,1.315,15.590,30.494,30.799,0,0,0,0,
1.306,1.315,15.717,28.846,29.473,0,0,0,0,,1.306,1.315,15.493,30.811,31.142,0,0,0,0,,1.306,1.315,15.785,31.118,31.609,0,0,0,0,,1.306,1.315,15.765,30.494,30.799,0,0,0,0,
1.306,1.315,15.717,28.846,29.473,0,0,0,0,,1.306,1.315,15.493,30.811,31.142,0,0,0,0,,1.306,1.315,15.785,31.118,31.609,0,0,0,0,,1.306,1.315,15.765,30.494,30.799,0,0,0,0,
1.306,1.315,15.717,28.846,29.473,0,0,0,0,,1.306,1.315,15.493,30.811,31.142,0,0,0,0,,1.306,1.315,15.785,31.118,31.609,0,0,0,0,,1.306,1.315,15.765,30.494,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.702,30.799,31.130,0,0,0,0,,1.306,1.314,15.785,31.118,31.609,0,0,0,0,,1.306,1.314,15.765,30.494,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.702,30.799,31.130,0,0,0,0,,1.306,1.314,15.804,31.118,31.597,0,0,0,0,,1.306,1.314,15.765,30.494,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.702,30.799,31.130,0,0,0,0,,1.306,1.314,15.804,31.118,31.597,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.306,1.314,15.712,28.846,29.473,0,0,0,0,,1.306,1.314,15.702,30.799,31.130,0,0,0,0,,1.306,1.314,15.804,31.118,31.597,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.306,1.314,15.712,28.857,29.461,0,0,0,0,,1.306,1.314,15.702,30.799,31.130,0,0,0,0,,1.306,1.314,15.804,31.118,31.597,0,0,0,0,,1.306,1.314,15.775,30.506,30.799,0,0,0,0,
1.306,1.313,15.707,28.857,29.461,0,0,0,0,,1.306,1.313,15.692,30.799,31.130,0,0,0,0,,1.306,1.313,15.804,31.118,31.597,0,0,0,0,,1.306,1.313,15.775,30.506,30.799,0,0,0,0,
1.306,1.313,15.707,28.857,29.461,0,0,0,0,,1.306,1.313,15.692,30.799,31.130,0,0,0,0,,1.306,1.313,15.780,31.118,31.597,0,0,0,0,,1.306,1.313,15.775,30.506,30.799,0,0,0,0,
1.306,1.313,15.707,28.857,29.461,0,0,0,0,,1.306,1.313,15.692,30.799,31.130,0,0,0,0,,1.306,1.313,15.780,31.118,31.597,0,0,0,0,,1.306,1.313,15.760,30.494,30.799,0,0,0,0,
1.306,1.313,15.707,28.857,29.461,0,0,0,0,,1.306,1.313,15.692,30.799,31.130,0,0,0,0,,1.306,1.313,15.780,31.118,31.597,0,0,0,0,,1.306,1.313,15.760,30.494,30.799,0,0,0,0,
1.306,1.313,15.707,28.846,29.461,0,0,0,0,,1.306,1.313,15.692,30.799,31.130,0,0,0,0,,1.306,1.313,15.780,31.118,31.597,0,0,0,0,,1.306,1.313,15.760,30.494,30.799,0,0,0,0,
1.306,1.313,15.707,28.846,29.461,0,0,0,0,,1.306,1.313,15.702,30.799,31.130,0,0,0,0,,1.306,1.313,15.780,31.118,31.597,0,0,0,0,,1.306,1.313,15.760,30.494,30.799,0,0,0,0,
1.306,1.313,15.707,28.846,29.461,0,0,0,0,,1.306,1.313,15.702,30.799,31.130,0,0,0,0,,1.306,1.313,15.799,31.118,31.609,0,0,0,0,,1.306,1.313,15.760,30.494,30.799,0,0,0,0,
1.306,1.313,15.707,28.846,29.461,0,0,0,0,,1.306,1.313,15.702,30.799,31.130,0,0,0,0,,1.306,1.313,15.799,31.118,31.609,0,0,0,0,,1.306,1.313,15.765,30.494,30.799,0,0,0,0,
